user_id,user_age,user_tier,cart_value,category,coupon_type,discount_amt,loyalty_pts_used,used_offer,final_price,purchased
U04683,40,Free,1560.0,Electronics,store_coupon,84.0,0,0,1476.0,False
U04684,57,Free,1330.0,Electronics,store_coupon,88.0,0,0,1242.0,True
U04685,28,Free,3210.0,Electronics,store_coupon,408.0,50,1,2752.0,False
U04686,25,Silver,880.0,Beauty,loyalty_discount,81.0,0,0,799.0,False
U04687,46,Free,2270.0,Beauty,store_coupon,483.0,50,1,1737.0,True
U04688,47,Free,960.0,Electronics,loyalty_discount,178.0,0,1,782.0,True
U04689,27,Free,1670.0,Electronics,bank_offer,408.0,0,1,1262.0,True
U04690,56,Silver,1790.0,Fashion,none,0.0,100,0,1690.0,False
U04691,45,Silver,1080.0,Fashion,bank_offer,265.0,0,1,815.0,True
U04692,53,Silver,1280.0,Grocery,none,0.0,50,0,1230.0,False
U04693,30,Free,2420.0,Home,store_coupon,355.0,0,1,2065.0,True
U04694,49,Free,3270.0,Fashion,none,0.0,0,0,3270.0,False
U04695,53,Free,2050.0,Fashion,bank_offer,498.0,50,1,1502.0,False
U04696,54,Silver,1370.0,Fashion,bank_offer,179.0,0,1,1191.0,False
U04697,43,Free,1230.0,Fashion,none,0.0,0,0,1230.0,False
U04698,39,Gold,1340.0,Beauty,bank_offer,134.0,300,0,906.0,False
U04699,21,Silver,1790.0,Grocery,store_coupon,242.0,150,1,1398.0,False
U04700,48,Silver,2000.0,Fashion,bank_offer,341.0,0,1,1659.0,True
U04701,35,Free,2950.0,Home,none,0.0,0,0,2950.0,False
U04702,55,Silver,1760.0,Fashion,store_coupon,355.0,50,1,1355.0,False
U04703,41,Free,1390.0,Beauty,none,0.0,0,0,1390.0,False
U04704,40,Free,1150.0,Electronics,loyalty_discount,171.0,0,1,979.0,False
U04705,39,Free,1660.0,Electronics,loyalty_discount,93.0,0,0,1567.0,False
U04706,19,Silver,940.0,Grocery,store_coupon,178.0,150,1,612.0,True
U04707,48,Free,1420.0,Electronics,store_coupon,95.0,0,0,1325.0,False
U04708,28,Free,1090.0,Fashion,bank_offer,157.0,50,1,883.0,True
U04709,45,Free,1630.0,Beauty,none,0.0,50,0,1580.0,False
U04710,49,Silver,2170.0,Grocery,loyalty_discount,368.0,0,1,1802.0,True
U04711,22,Silver,2110.0,Fashion,bank_offer,189.0,50,0,1871.0,False
U04712,55,Silver,2380.0,Electronics,loyalty_discount,504.0,50,1,1826.0,True
U04713,27,Free,1250.0,Home,bank_offer,138.0,0,1,1112.0,False
U04714,57,Free,3190.0,Fashion,bank_offer,528.0,0,1,2662.0,True
U04715,41,Free,2360.0,Home,loyalty_discount,418.0,0,1,1942.0,False
U04716,52,Free,2330.0,Home,bank_offer,457.0,0,1,1873.0,False
U04717,40,Gold,2840.0,Grocery,loyalty_discount,179.0,200,0,2461.0,False
U04718,34,Free,1940.0,Beauty,store_coupon,428.0,0,1,1512.0,True
U04719,18,Free,1730.0,Electronics,none,0.0,0,0,1730.0,False
U04720,48,Free,3100.0,Electronics,bank_offer,214.0,0,0,2886.0,True
U04721,48,Silver,1290.0,Fashion,loyalty_discount,182.0,0,1,1108.0,False
U04722,59,Free,1660.0,Electronics,loyalty_discount,207.0,0,1,1453.0,True
U04723,59,Free,2870.0,Grocery,none,0.0,0,0,2870.0,False
U04724,51,Silver,1660.0,Electronics,none,0.0,0,0,1660.0,True
U04725,26,Free,1430.0,Fashion,none,0.0,0,0,1430.0,False
U04726,39,Silver,1240.0,Electronics,bank_offer,268.0,100,1,872.0,True
U04727,30,Free,1990.0,Beauty,loyalty_discount,148.0,0,0,1842.0,False
U04728,42,Silver,1520.0,Home,bank_offer,108.0,100,0,1312.0,False
U04729,35,Free,2200.0,Home,bank_offer,464.0,0,1,1736.0,True
U04730,29,Free,3490.0,Home,store_coupon,518.0,0,1,2972.0,True
U04731,57,Silver,2780.0,Beauty,none,0.0,150,0,2630.0,True
U04732,34,Free,710.0,Grocery,store_coupon,101.0,0,1,609.0,False
U04733,32,Free,2410.0,Fashion,store_coupon,319.0,50,1,2041.0,False
U04734,59,Free,2480.0,Beauty,bank_offer,512.0,0,1,1968.0,False
U04735,32,Silver,1600.0,Fashion,bank_offer,83.0,100,0,1417.0,False
U04736,32,Free,2970.0,Grocery,loyalty_discount,406.0,0,1,2564.0,False
U04737,56,Gold,2030.0,Beauty,store_coupon,166.0,100,0,1764.0,False
U04738,30,Gold,830.0,Electronics,none,0.0,200,0,630.0,False
U04739,34,Silver,1910.0,Grocery,store_coupon,138.0,50,0,1722.0,False
U04740,49,Free,1620.0,Home,loyalty_discount,219.0,0,1,1401.0,False
U04741,26,Free,1410.0,Beauty,store_coupon,252.0,0,1,1158.0,True
U04742,57,Silver,2090.0,Grocery,store_coupon,381.0,0,1,1709.0,False
U04743,37,Free,2350.0,Grocery,store_coupon,492.0,0,1,1858.0,True
U04744,43,Free,2360.0,Beauty,loyalty_discount,503.0,0,1,1857.0,True
U04745,44,Free,2390.0,Home,store_coupon,405.0,0,1,1985.0,False
U04746,38,Free,1140.0,Home,bank_offer,138.0,50,1,952.0,True
U04747,35,Free,1180.0,Grocery,store_coupon,71.0,0,0,1109.0,True
U04748,30,Free,2010.0,Fashion,bank_offer,115.0,50,0,1845.0,False
U04749,33,Silver,2780.0,Grocery,store_coupon,202.0,150,0,2428.0,False
U04750,26,Free,2080.0,Beauty,bank_offer,513.0,50,1,1517.0,True
U04751,29,Free,780.0,Beauty,store_coupon,162.0,0,1,618.0,True
U04752,55,Free,2250.0,Beauty,none,0.0,0,0,2250.0,True
U04753,36,Free,970.0,Home,bank_offer,139.0,0,1,831.0,True
U04754,24,Free,2380.0,Electronics,none,0.0,0,0,2380.0,False
U04755,52,Silver,1450.0,Beauty,bank_offer,222.0,100,1,1128.0,True
U04756,35,Gold,2040.0,Beauty,store_coupon,249.0,400,1,1391.0,True
U04757,33,Free,4190.0,Fashion,loyalty_discount,502.0,0,1,3688.0,True
U04758,56,Free,1570.0,Fashion,store_coupon,144.0,0,0,1426.0,True
U04759,21,Free,1340.0,Grocery,loyalty_discount,304.0,0,1,1036.0,True
U04760,42,Gold,1520.0,Grocery,none,0.0,100,0,1420.0,True
U04761,49,Silver,990.0,Grocery,loyalty_discount,198.0,100,1,692.0,True
U04762,57,Silver,1210.0,Beauty,loyalty_discount,199.0,0,1,1011.0,False
U04763,30,Free,2770.0,Fashion,loyalty_discount,556.0,0,1,2214.0,True
U04764,34,Gold,820.0,Grocery,loyalty_discount,94.0,300,1,426.0,True
U04765,54,Free,1410.0,Fashion,none,0.0,0,0,1410.0,False
U04766,23,Free,1990.0,Beauty,loyalty_discount,414.0,0,1,1576.0,False
U04767,36,Silver,1530.0,Beauty,store_coupon,108.0,150,0,1272.0,False
U04768,30,Gold,3100.0,Grocery,bank_offer,212.0,400,0,2488.0,True
U04769,43,Free,1690.0,Beauty,bank_offer,418.0,0,1,1272.0,True
U04770,31,Free,1580.0,Beauty,store_coupon,116.0,0,0,1464.0,False
U04771,48,Free,1920.0,Fashion,none,0.0,0,0,1920.0,True
U04772,21,Free,2020.0,Electronics,store_coupon,403.0,0,1,1617.0,True
U04773,56,Free,1810.0,Home,store_coupon,113.0,0,0,1697.0,False
U04774,25,Gold,1760.0,Grocery,loyalty_discount,351.0,500,1,909.0,True
U04775,42,Silver,830.0,Electronics,loyalty_discount,111.0,50,1,669.0,True
U04776,30,Silver,1150.0,Grocery,none,0.0,150,0,1000.0,False
U04777,49,Silver,2280.0,Electronics,none,0.0,50,0,2230.0,True
U04778,55,Free,2710.0,Beauty,bank_offer,587.0,0,1,2123.0,True
U04779,55,Silver,3010.0,Grocery,none,0.0,150,0,2860.0,False
U04780,45,Free,1010.0,Electronics,store_coupon,226.0,50,1,734.0,True
U04781,47,Free,1290.0,Home,bank_offer,70.0,0,0,1220.0,False
U04782,20,Free,3290.0,Beauty,bank_offer,651.0,50,1,2589.0,False
U04783,45,Free,1550.0,Grocery,loyalty_discount,130.0,0,0,1420.0,False
U04784,20,Silver,2310.0,Grocery,loyalty_discount,248.0,50,1,2012.0,True
U04785,51,Gold,5000.0,Electronics,bank_offer,822.0,400,1,3778.0,True
U04786,33,Free,2750.0,Grocery,loyalty_discount,288.0,0,1,2462.0,True
U04787,39,Silver,1660.0,Beauty,loyalty_discount,139.0,0,0,1521.0,False
U04788,49,Free,1710.0,Fashion,loyalty_discount,388.0,0,1,1322.0,True
U04789,55,Silver,2230.0,Electronics,bank_offer,516.0,0,1,1714.0,True
U04790,25,Free,840.0,Home,bank_offer,48.0,0,0,792.0,False
U04791,25,Free,2160.0,Grocery,bank_offer,324.0,50,1,1786.0,True
U04792,23,Free,1620.0,Beauty,store_coupon,147.0,0,0,1473.0,False
U04793,31,Silver,1750.0,Grocery,bank_offer,390.0,150,1,1210.0,False
U04794,49,Free,1890.0,Home,loyalty_discount,269.0,0,1,1621.0,False
U04795,52,Gold,3380.0,Beauty,bank_offer,492.0,300,1,2588.0,False
U04796,27,Free,2000.0,Home,store_coupon,351.0,0,1,1649.0,True
U04797,20,Gold,1990.0,Beauty,loyalty_discount,122.0,500,0,1368.0,True
U04798,29,Silver,2410.0,Fashion,none,0.0,150,0,2260.0,False
U04799,48,Free,1860.0,Beauty,bank_offer,278.0,0,1,1582.0,False
U04800,46,Free,2360.0,Home,bank_offer,574.0,50,1,1736.0,True
U04801,22,Silver,1730.0,Electronics,none,0.0,100,0,1630.0,False
U04802,42,Silver,2880.0,Fashion,loyalty_discount,656.0,100,1,2124.0,True
U04803,58,Silver,3020.0,Grocery,bank_offer,234.0,150,0,2636.0,False
U04804,48,Free,2370.0,Fashion,store_coupon,573.0,0,1,1797.0,False
U04805,38,Free,720.0,Fashion,loyalty_discount,141.0,0,1,579.0,True
U04806,37,Gold,1940.0,Grocery,bank_offer,223.0,400,1,1317.0,True
U04807,56,Free,840.0,Beauty,loyalty_discount,187.0,50,1,603.0,False
U04808,39,Free,2110.0,Fashion,bank_offer,421.0,50,1,1639.0,True
U04809,21,Free,3430.0,Fashion,none,0.0,0,0,3430.0,False
U04810,30,Silver,2860.0,Electronics,bank_offer,563.0,0,1,2297.0,False
U04811,59,Silver,1620.0,Electronics,loyalty_discount,340.0,0,1,1280.0,True
U04812,37,Free,1700.0,Home,bank_offer,407.0,50,1,1243.0,False
U04813,30,Free,870.0,Grocery,bank_offer,67.0,0,0,803.0,False
U04814,34,Free,1820.0,Beauty,loyalty_discount,455.0,50,1,1315.0,True
U04815,53,Free,1670.0,Beauty,bank_offer,375.0,0,1,1295.0,True
U04816,50,Free,1090.0,Home,bank_offer,151.0,0,1,939.0,False
U04817,18,Gold,1220.0,Beauty,loyalty_discount,99.0,500,0,621.0,True
U04818,32,Free,1120.0,Beauty,none,0.0,0,0,1120.0,False
U04819,30,Free,4270.0,Electronics,store_coupon,878.0,0,1,3392.0,True
U04820,34,Silver,1900.0,Beauty,store_coupon,324.0,50,1,1526.0,True
U04821,41,Free,2440.0,Beauty,store_coupon,258.0,0,1,2182.0,True
U04822,25,Free,2610.0,Home,store_coupon,343.0,0,1,2267.0,False
U04823,44,Free,3450.0,Home,store_coupon,831.0,50,1,2569.0,True
U04824,40,Free,3400.0,Fashion,store_coupon,717.0,0,1,2683.0,False
U04825,25,Gold,2640.0,Beauty,loyalty_discount,198.0,400,0,2042.0,False
U04826,25,Free,980.0,Beauty,loyalty_discount,156.0,0,1,824.0,True
U04827,43,Free,2650.0,Beauty,loyalty_discount,626.0,0,1,2024.0,False
U04828,30,Silver,1540.0,Electronics,bank_offer,88.0,50,0,1402.0,False
U04829,56,Gold,1090.0,Beauty,none,0.0,300,0,790.0,False
U04830,54,Free,1560.0,Electronics,none,0.0,0,0,1560.0,True
U04831,45,Free,1920.0,Fashion,store_coupon,317.0,0,1,1603.0,True
U04832,42,Gold,650.0,Grocery,store_coupon,38.0,100,0,512.0,True
U04833,33,Free,2120.0,Beauty,loyalty_discount,528.0,0,1,1592.0,False
U04834,19,Silver,2850.0,Home,none,0.0,0,0,2850.0,True
U04835,35,Silver,1870.0,Home,bank_offer,277.0,100,1,1493.0,False
U04836,34,Silver,1170.0,Beauty,bank_offer,163.0,150,1,857.0,False
U04837,47,Free,2310.0,Electronics,loyalty_discount,439.0,0,1,1871.0,True
U04838,56,Free,1790.0,Home,store_coupon,254.0,0,1,1536.0,True
U04839,30,Silver,3630.0,Home,none,0.0,50,0,3580.0,False
U04840,49,Free,720.0,Fashion,bank_offer,106.0,0,1,614.0,True
U04841,46,Free,650.0,Fashion,store_coupon,112.0,0,1,538.0,True
U04842,47,Free,1740.0,Fashion,none,0.0,0,0,1740.0,False
U04843,35,Free,1500.0,Home,bank_offer,320.0,0,1,1180.0,False
U04844,30,Gold,2010.0,Home,store_coupon,442.0,400,1,1168.0,True
U04845,60,Free,2140.0,Beauty,bank_offer,194.0,50,0,1896.0,False
U04846,38,Gold,3320.0,Beauty,store_coupon,207.0,200,0,2913.0,True
U04847,47,Free,1640.0,Electronics,store_coupon,356.0,0,1,1284.0,True
U04848,38,Free,2160.0,Home,store_coupon,126.0,0,0,2034.0,True
U04849,34,Free,1070.0,Beauty,none,0.0,0,0,1070.0,False
U04850,57,Silver,4850.0,Beauty,loyalty_discount,753.0,100,1,3997.0,True
U04851,36,Silver,2810.0,Fashion,store_coupon,621.0,150,1,2039.0,False
U04852,32,Free,2570.0,Fashion,store_coupon,589.0,0,1,1981.0,True
U04853,26,Gold,1310.0,Fashion,bank_offer,230.0,200,1,880.0,True
U04854,27,Free,3120.0,Grocery,bank_offer,759.0,0,1,2361.0,True
U04855,48,Silver,2710.0,Beauty,none,0.0,0,0,2710.0,False
U04856,40,Gold,2340.0,Fashion,loyalty_discount,364.0,500,1,1476.0,True
U04857,47,Silver,1740.0,Fashion,bank_offer,134.0,150,0,1456.0,False
U04858,50,Gold,1190.0,Home,none,0.0,500,0,690.0,False
U04859,26,Free,1770.0,Fashion,none,0.0,0,0,1770.0,False
U04860,18,Free,1320.0,Home,none,0.0,0,0,1320.0,False
U04861,52,Free,2110.0,Electronics,store_coupon,350.0,0,1,1760.0,True
U04862,28,Free,1160.0,Fashion,loyalty_discount,286.0,0,1,874.0,True
U04863,51,Silver,1360.0,Home,loyalty_discount,115.0,150,0,1095.0,False
U04864,33,Free,790.0,Fashion,loyalty_discount,56.0,0,0,734.0,True
U04865,26,Silver,2240.0,Electronics,store_coupon,468.0,150,1,1622.0,True
U04866,49,Free,2150.0,Fashion,store_coupon,118.0,0,0,2032.0,False
U04867,32,Free,1480.0,Home,bank_offer,264.0,0,1,1216.0,False
U04868,29,Silver,680.0,Electronics,bank_offer,80.0,0,1,600.0,True
U04869,50,Free,920.0,Electronics,bank_offer,179.0,0,1,741.0,True
U04870,31,Silver,1880.0,Electronics,none,0.0,100,0,1780.0,False
U04871,25,Free,2700.0,Grocery,loyalty_discount,313.0,0,1,2387.0,False
U04872,25,Silver,1220.0,Home,store_coupon,65.0,100,0,1055.0,False
U04873,44,Free,2930.0,Grocery,bank_offer,284.0,50,0,2596.0,True
U04874,29,Free,3540.0,Electronics,none,0.0,50,0,3490.0,False
U04875,18,Silver,2170.0,Grocery,store_coupon,186.0,150,0,1834.0,False
U04876,60,Silver,2740.0,Fashion,none,0.0,150,0,2590.0,True
U04877,57,Free,1150.0,Grocery,none,0.0,0,0,1150.0,False
U04878,59,Free,890.0,Beauty,none,0.0,0,0,890.0,True
U04879,28,Free,3810.0,Electronics,loyalty_discount,893.0,0,1,2917.0,False
U04880,56,Free,1220.0,Electronics,store_coupon,155.0,0,1,1065.0,False
U04881,60,Silver,2870.0,Home,store_coupon,447.0,100,1,2323.0,True
U04882,48,Silver,2140.0,Fashion,none,0.0,0,0,2140.0,True
U04883,34,Free,3660.0,Home,loyalty_discount,758.0,0,1,2902.0,False
U04884,50,Free,2470.0,Grocery,none,0.0,50,0,2420.0,False
U04885,49,Silver,1130.0,Beauty,bank_offer,223.0,100,1,807.0,False
U04886,46,Free,1570.0,Beauty,store_coupon,146.0,50,0,1374.0,False
U04887,38,Silver,2390.0,Beauty,store_coupon,452.0,0,1,1938.0,True
U04888,38,Free,1450.0,Beauty,loyalty_discount,251.0,0,1,1199.0,True
U04889,57,Silver,2750.0,Fashion,store_coupon,253.0,50,0,2447.0,True
U04890,40,Free,1880.0,Grocery,store_coupon,185.0,50,0,1645.0,True
U04891,23,Silver,2770.0,Beauty,store_coupon,500.0,100,1,2170.0,True
U04892,39,Free,2840.0,Electronics,loyalty_discount,601.0,0,1,2239.0,True
U04893,55,Free,2050.0,Grocery,none,0.0,0,0,2050.0,False
U04894,54,Silver,1710.0,Fashion,store_coupon,293.0,0,1,1417.0,True
U04895,25,Free,1460.0,Beauty,none,0.0,50,0,1410.0,False
U04896,58,Free,1140.0,Fashion,loyalty_discount,224.0,0,1,916.0,False
U04897,52,Free,3600.0,Beauty,none,0.0,50,0,3550.0,False
U04898,28,Free,1870.0,Electronics,bank_offer,399.0,50,1,1421.0,False
U04899,41,Gold,1640.0,Grocery,store_coupon,177.0,300,1,1163.0,True
U04900,38,Silver,1650.0,Electronics,loyalty_discount,169.0,100,1,1381.0,True
U04901,19,Free,1770.0,Beauty,loyalty_discount,432.0,0,1,1338.0,True
U04902,57,Silver,1490.0,Home,none,0.0,100,0,1390.0,False
U04903,36,Free,1440.0,Grocery,store_coupon,326.0,0,1,1114.0,False
U04904,56,Gold,1050.0,Fashion,loyalty_discount,98.0,300,0,652.0,True
U04905,45,Free,1840.0,Beauty,bank_offer,308.0,0,1,1532.0,False
U04906,34,Free,3050.0,Electronics,none,0.0,0,0,3050.0,False
U04907,23,Free,1350.0,Home,bank_offer,122.0,0,0,1228.0,True
U04908,36,Free,2250.0,Beauty,bank_offer,314.0,50,1,1886.0,True
U04909,55,Free,2280.0,Fashion,none,0.0,50,0,2230.0,False
U04910,45,Free,2120.0,Electronics,bank_offer,208.0,50,0,1862.0,False
U04911,19,Silver,3830.0,Grocery,none,0.0,100,0,3730.0,False
U04912,55,Free,2300.0,Home,none,0.0,0,0,2300.0,False
U04913,54,Gold,1860.0,Beauty,loyalty_discount,288.0,200,1,1372.0,True
U04914,21,Free,2070.0,Beauty,loyalty_discount,351.0,0,1,1719.0,False
U04915,39,Silver,2540.0,Beauty,bank_offer,578.0,50,1,1912.0,True
U04916,43,Gold,3630.0,Beauty,bank_offer,569.0,300,1,2761.0,True
U04917,60,Silver,1640.0,Electronics,bank_offer,259.0,150,1,1231.0,False
U04918,53,Silver,1940.0,Grocery,bank_offer,190.0,0,0,1750.0,False
U04919,30,Silver,5000.0,Fashion,bank_offer,853.0,50,1,4097.0,False
U04920,49,Free,1770.0,Home,loyalty_discount,223.0,0,1,1547.0,True
U04921,34,Silver,1740.0,Beauty,bank_offer,312.0,50,1,1378.0,True
U04922,58,Free,1290.0,Beauty,bank_offer,142.0,0,1,1148.0,True
U04923,53,Free,1870.0,Grocery,store_coupon,361.0,0,1,1509.0,False
U04924,36,Free,1760.0,Grocery,none,0.0,0,0,1760.0,False
U04925,52,Silver,2120.0,Electronics,none,0.0,0,0,2120.0,False
U04926,57,Free,2010.0,Electronics,loyalty_discount,139.0,0,0,1871.0,False
U04927,45,Free,820.0,Electronics,none,0.0,0,0,820.0,False
U04928,18,Free,1070.0,Home,bank_offer,237.0,0,1,833.0,True
U04929,59,Gold,1700.0,Electronics,none,0.0,100,0,1600.0,False
U04930,35,Free,1530.0,Beauty,loyalty_discount,102.0,0,0,1428.0,False
U04931,57,Free,1200.0,Electronics,none,0.0,0,0,1200.0,True
U04932,50,Free,870.0,Home,none,0.0,50,0,820.0,True
U04933,29,Gold,3460.0,Electronics,store_coupon,756.0,100,1,2604.0,True
U04934,25,Gold,3440.0,Electronics,store_coupon,673.0,500,1,2267.0,True
U04935,41,Silver,2450.0,Beauty,bank_offer,222.0,0,0,2228.0,False
U04936,33,Silver,1430.0,Beauty,none,0.0,50,0,1380.0,True
U04937,21,Free,3250.0,Beauty,bank_offer,250.0,0,0,3000.0,False
U04938,55,Gold,1360.0,Electronics,none,0.0,300,0,1060.0,False
U04939,44,Free,2150.0,Beauty,bank_offer,302.0,0,1,1848.0,True
U04940,26,Free,1320.0,Grocery,bank_offer,86.0,0,0,1234.0,False
U04941,33,Free,1830.0,Fashion,none,0.0,50,0,1780.0,False
U04942,29,Free,2200.0,Fashion,store_coupon,155.0,50,0,1995.0,False
U04943,48,Silver,990.0,Beauty,loyalty_discount,206.0,0,1,784.0,True
U04944,41,Free,1530.0,Home,bank_offer,91.0,0,0,1439.0,False
U04945,31,Gold,2000.0,Beauty,loyalty_discount,107.0,200,0,1693.0,True
U04946,42,Free,1090.0,Beauty,none,0.0,50,0,1040.0,False
U04947,51,Free,1240.0,Electronics,bank_offer,256.0,0,1,984.0,False
U04948,20,Free,2000.0,Home,none,0.0,0,0,2000.0,True
U04949,41,Silver,1460.0,Beauty,bank_offer,166.0,100,1,1194.0,True
U04950,59,Silver,1110.0,Grocery,store_coupon,108.0,0,0,1002.0,False
U04951,26,Free,1830.0,Fashion,bank_offer,134.0,0,0,1696.0,False
U04952,43,Free,2150.0,Grocery,bank_offer,316.0,0,1,1834.0,False
U04953,37,Free,4440.0,Grocery,bank_offer,658.0,50,1,3732.0,True
U04954,57,Silver,1870.0,Grocery,none,0.0,100,0,1770.0,False
U04955,27,Gold,1820.0,Home,store_coupon,374.0,300,1,1146.0,True
U04956,36,Free,1610.0,Home,none,0.0,0,0,1610.0,False
U04957,20,Silver,2860.0,Home,loyalty_discount,526.0,100,1,2234.0,True
U04958,41,Free,2060.0,Fashion,store_coupon,268.0,50,1,1742.0,True
U04959,22,Free,2530.0,Electronics,bank_offer,248.0,0,0,2282.0,False
U04960,20,Gold,1980.0,Beauty,bank_offer,369.0,200,1,1411.0,True
U04961,44,Free,2610.0,Beauty,bank_offer,234.0,0,0,2376.0,False
U04962,33,Free,2100.0,Electronics,loyalty_discount,202.0,0,0,1898.0,False
U04963,32,Free,1030.0,Beauty,loyalty_discount,257.0,50,1,723.0,True
U04964,52,Free,1610.0,Grocery,bank_offer,367.0,50,1,1193.0,True
U04965,29,Silver,1630.0,Fashion,bank_offer,309.0,50,1,1271.0,True
U04966,58,Silver,2160.0,Beauty,loyalty_discount,244.0,50,1,1866.0,False
U04967,43,Gold,1920.0,Fashion,none,0.0,200,0,1720.0,False
U04968,51,Free,3080.0,Electronics,store_coupon,232.0,0,0,2848.0,False
U04969,40,Free,2120.0,Beauty,store_coupon,248.0,50,1,1822.0,False
U04970,48,Free,2180.0,Fashion,loyalty_discount,139.0,0,0,2041.0,True
U04971,37,Free,1210.0,Grocery,loyalty_discount,208.0,50,1,952.0,True
U04972,29,Gold,1920.0,Grocery,none,0.0,100,0,1820.0,False
U04973,40,Silver,1660.0,Electronics,bank_offer,352.0,50,1,1258.0,True
U04974,21,Free,790.0,Home,loyalty_discount,175.0,0,1,615.0,True
U04975,40,Silver,1070.0,Beauty,none,0.0,150,0,920.0,False
U04976,18,Silver,2410.0,Grocery,loyalty_discount,434.0,0,1,1976.0,False
U04977,42,Free,2350.0,Grocery,bank_offer,567.0,0,1,1783.0,True
U04978,19,Silver,1430.0,Electronics,loyalty_discount,296.0,100,1,1034.0,False
U04979,47,Free,1450.0,Grocery,bank_offer,73.0,50,0,1327.0,False
U04980,20,Free,1150.0,Beauty,none,0.0,0,0,1150.0,False
U04981,38,Free,2690.0,Electronics,store_coupon,514.0,0,1,2176.0,True
U04982,42,Free,1310.0,Fashion,none,0.0,0,0,1310.0,False
U04983,37,Free,1440.0,Electronics,store_coupon,162.0,50,1,1228.0,True
U04984,39,Free,2710.0,Beauty,none,0.0,0,0,2710.0,False
U04985,38,Free,2690.0,Beauty,store_coupon,527.0,0,1,2163.0,True
U04986,50,Silver,1680.0,Fashion,none,0.0,0,0,1680.0,False
U04987,55,Gold,1820.0,Electronics,bank_offer,260.0,100,1,1460.0,False
U04988,32,Silver,2180.0,Beauty,store_coupon,545.0,0,1,1635.0,False
U04989,32,Free,1530.0,Beauty,store_coupon,337.0,0,1,1193.0,True
U04990,42,Free,1740.0,Fashion,bank_offer,291.0,0,1,1449.0,True
U04991,38,Free,1670.0,Home,bank_offer,315.0,0,1,1355.0,False
U04992,41,Free,2380.0,Electronics,store_coupon,406.0,0,1,1974.0,False
U04993,22,Free,3190.0,Beauty,store_coupon,677.0,0,1,2513.0,True
U04994,23,Silver,2860.0,Grocery,store_coupon,650.0,50,1,2160.0,True
U04995,60,Silver,2710.0,Fashion,loyalty_discount,551.0,150,1,2009.0,True
U04996,40,Silver,1170.0,Home,none,0.0,0,0,1170.0,True
U04997,21,Free,3030.0,Home,bank_offer,377.0,0,1,2653.0,True
U04998,44,Free,1380.0,Fashion,bank_offer,285.0,0,1,1095.0,True
U04999,35,Silver,890.0,Home,none,0.0,100,0,790.0,False
U05000,38,Free,1290.0,Beauty,bank_offer,227.0,50,1,1013.0,False
U05001,45,Free,1740.0,Home,bank_offer,336.0,0,1,1404.0,True
U05002,52,Free,800.0,Electronics,store_coupon,68.0,0,0,732.0,False
U05003,39,Free,2400.0,Grocery,bank_offer,299.0,0,1,2101.0,True
U05004,57,Free,2520.0,Beauty,loyalty_discount,395.0,0,1,2125.0,True
U05005,40,Silver,1550.0,Fashion,loyalty_discount,382.0,150,1,1018.0,True
U05006,20,Silver,1130.0,Grocery,store_coupon,237.0,100,1,793.0,True
U05007,57,Free,2620.0,Beauty,store_coupon,232.0,0,0,2388.0,False
U05008,27,Free,1250.0,Grocery,bank_offer,151.0,0,1,1099.0,False
U05009,42,Silver,950.0,Home,store_coupon,89.0,100,0,761.0,False
U05010,25,Free,1760.0,Fashion,store_coupon,142.0,0,0,1618.0,True
U05011,28,Free,1830.0,Fashion,none,0.0,0,0,1830.0,False
U05012,22,Free,2050.0,Electronics,store_coupon,498.0,0,1,1552.0,True
U05013,54,Free,2460.0,Home,loyalty_discount,569.0,50,1,1841.0,True
U05014,55,Silver,2580.0,Electronics,bank_offer,378.0,0,1,2202.0,True
U05015,46,Silver,1090.0,Electronics,store_coupon,174.0,150,1,766.0,False
U05016,22,Free,800.0,Home,none,0.0,0,0,800.0,False
U05017,26,Free,2170.0,Beauty,bank_offer,390.0,0,1,1780.0,True
U05018,19,Free,1840.0,Electronics,bank_offer,362.0,50,1,1428.0,True
U05019,18,Free,1510.0,Grocery,bank_offer,314.0,0,1,1196.0,True
U05020,57,Gold,1710.0,Beauty,none,0.0,100,0,1610.0,True
U05021,47,Silver,1290.0,Home,loyalty_discount,316.0,0,1,974.0,True
U05022,28,Free,3610.0,Fashion,none,0.0,0,0,3610.0,False
U05023,45,Silver,810.0,Beauty,none,0.0,100,0,710.0,False
U05024,29,Silver,2140.0,Electronics,bank_offer,167.0,150,0,1823.0,True
U05025,56,Silver,1080.0,Grocery,none,0.0,0,0,1080.0,False
U05026,43,Free,1390.0,Home,bank_offer,89.0,0,0,1301.0,False
U05027,30,Free,1520.0,Fashion,store_coupon,376.0,50,1,1094.0,True
U05028,25,Silver,1220.0,Grocery,store_coupon,283.0,100,1,837.0,True
U05029,45,Free,1650.0,Fashion,none,0.0,0,0,1650.0,False
U05030,47,Gold,630.0,Home,loyalty_discount,116.0,400,1,114.0,True
U05031,26,Silver,980.0,Beauty,bank_offer,168.0,100,1,712.0,True
U05032,56,Gold,860.0,Electronics,none,0.0,400,0,460.0,True
U05033,48,Free,1110.0,Home,none,0.0,0,0,1110.0,False
U05034,38,Silver,1320.0,Grocery,loyalty_discount,280.0,50,1,990.0,True
U05035,51,Free,1800.0,Beauty,bank_offer,121.0,0,0,1679.0,False
U05036,48,Gold,1400.0,Fashion,none,0.0,300,0,1100.0,True
